265,9
266,3
267,7
268,4
269,9
270,9
271,2
272,4
273,9
274,9
275,1
276,0
277,5
278,9
279,0
280,8
281,2
282,1
283,2
284,0
285,5
286,6
287,3
288,2
289,7
290,8
291,8
292,6
293,0
294,7
295,9
296,4
297,5
298,6
299,4
300,2
301,1
302,1
303,2
304,1
305,5
306,9
307,9
308,0
309,8
310,4
311,1
312,1
313,6
314,3
315,3
316,9
317,0
318,7
319,9
320,7
321,7
322,9
323,1
324,5
325,1
326,6
327,6
328,8
329,7
330,1
331,3
332,0
333,3
334,3
335,2
336,4
337,5
338,7
339,5
340,9
341,0
342,3
343,4
344,0
345,4
346,4
347,6
348,0
349,0
350,6
351,6
352,0
353,8
354,1
355,6
356,2
357,9
358,2
359,5
360,9
361,6
362,7
363,4
364,1
365,8
366,7
367,3
368,6
369,9
370,3
371,0
372,4
373,0
374,5
375,1
376,0
377,3
378,4
379,8
380,5
381,4
382,7
383,2
384,3
385,9
386,7
387,6
388,7
389,1
390,4
391,7
392,0
393,1
394,7
395,3
396,1
397,8
398,4
399,4
400,2
401,0
402,2
403,2
404,0
405,0
406,9
407,0
408,9
409,6
410,8
411,2
412,7
413,7
414,4
415,0
416,3
417,0
418,8
419,9
420,4
421,2
422,7
423,2
424,5
425,2
426,5
427,1
428,9
429,4
430,8
431,5
432,1
433,7
434,4
435,4
436,0
437,6
438,9
439,0
440,7
441,8
442,8
443,9
444,9
445,3
446,3
447,4
448,0
449,4
450,5
451,6
452,6
453,0
454,1
455,0
456,8
457,0
458,4
459,8
460,8
461,1
462,5
463,2
464,6
465,8
466,1
467,0
468,0
469,7
470,7
471,5
472,9
473,6
474,2
475,8
476,3
477,4
478,7
479,3
480,9
481,0
482,1
483,2
484,4
485,8
486,1
487,8
488,6
489,4
490,4
491,5
492,7
493,1
494,3
495,9
496,8
497,0
498,1
499,7
500,5
501,8
502,2
503,8
504,0
505,4
506,1
507,8
508,9
509,8
510,2
511,9
512,9
513,2
514,7
515,5
516,7
517,3
518,8
519,8
520,4
521,4
522,2
523,7
524,1
525,6
526,4
527,0
528,4
529,6
530,9
531,7
532,6
533,2
534,5
535,5
536,1
537,7
538,2
539,2
540,2
541,9
542,5
543,4
544,2
545,7
546,8
547,1
548,3
549,4
550,3
551,7
552,6
553,9
554,8
555,0
556,6
557,0
558,2
559,2
560,2
561,1
562,8
563,4
564,0
565,1
566,8
567,8
568,1
569,5
570,7
571,6
572,4
573,5
574,8
575,7
576,1
577,9
578,1
579,9
580,8
581,4
582,7
583,3
584,8
585,8
586,2
587,6
588,6
589,7
590,1
591,6
592,8
593,1
594,9
595,7
596,8
597,3
598,0
599,1
600,0
601,8
602,8
603,3
604,0
605,0
606,1
607,5
608,0
609,8
610,8
611,7
612,9
613,9
614,0
615,9
616,4
617,1
618,3
619,6
620,6
621,4
622,4
623,7
624,5
625,6
626,0
627,8
628,0
629,3
630,2
631,8
632,4
633,6
634,9
635,9
636,7
637,0
638,3
639,3
640,6
641,7
642,4
643,9
644,1
645,6
646,2
647,7
648,2
649,2
650,0
651,6
652,7
653,5
654,7
655,6
656,8
657,9
658,0
659,9
660,4
661,4
662,7
663,0
664,9
665,4
666,9
667,6
668,9
669,4
670,5
671,7
672,9
673,2
674,4
675,5
676,1
677,4
678,3
679,9
680,6
681,5
682,6
683,9
684,3
685,3
686,5
687,0
688,7
689,2
690,1
691,3
692,6
693,4
694,0
695,0
696,2
697,5
698,0
699,1
700,0
701,2
702,3
703,9
704,8
705,4
706,9
707,8
708,0
709,2
710,6
711,4
712,4
713,0
714,1
715,8
716,8
717,3
718,6
719,9
720,6
721,6
722,7
723,8
724,2
725,4
726,5
727,7
728,6
729,5
730,3
731,0
732,5
733,0
734,5
735,0
736,8
737,2
738,6
739,7
740,3
741,8
742,2
743,1
744,7
745,6
746,7
747,1
748,0
749,9
750,5
751,5
752,0
753,1
754,7
755,6
756,9
757,0
758,4
759,7
760,7
761,1
762,5
763,9
764,4
765,0
766,8
767,5
768,9
769,9
770,6
771,7
772,1
773,8
774,3
775,2
776,3
777,8
778,2
779,2
780,4
781,6
782,0
783,0
784,5
785,3
786,8
787,2
788,3
789,7
790,2
791,9
792,3
793,8
794,7
795,8
796,2
797,7
798,9
799,0
800,2
801,3
802,2
803,2
804,2
805,3
806,3
807,6
808,2
809,3
810,2
811,8
812,0
813,5
814,5
815,1
816,4
817,5
818,6
819,6
820,2
821,7
822,0
823,1
824,7
825,7
826,8
827,2
828,9
829,2
830,2
831,4
832,2
833,1
834,1
835,1
836,6
837,6
838,6
839,5
840,1
841,1
842,7
843,0
844,4
845,3
846,3
847,7
848,1
849,2
850,3
851,5
852,5
853,5
854,6
855,1
856,4
857,3
858,7
859,8
860,8
861,3
862,6
863,6
864,2
865,3
866,0
867,9
868,4
869,3
870,8
871,0
872,0
873,1
874,1
875,5
876,4
877,9
878,3
879,1
880,8
881,9
882,3
883,9
884,9
885,2
886,9
887,4
888,8
889,2
890,9
891,8
892,8
893,1
894,5
895,3
896,6
897,8
898,7
899,6
900,9
901,8
902,0
903,6
904,4
905,0
906,0
907,2
908,5
909,8
910,2
911,0
912,2
913,7
914,6
915,9
916,7
917,1
918,5
919,5
920,6
921,6
922,3
923,6
924,2
925,4
926,7
927,0
928,5
929,6
930,4
931,6
932,5
933,2
934,4
935,6
936,1
937,6
938,0
939,4
940,0
941,3
942,1
943,8
944,5
945,4
946,4
947,1
948,7
949,3
950,9
951,4
952,7
953,9
954,7
955,3
956,7
957,2
958,8
959,4
960,6
961,6
962,1
963,2
964,9
965,0
966,4
967,8
968,7
969,3
970,9
971,8
972,7
973,7
974,0
975,2
976,4
977,1
978,1
979,4
980,1
981,5
982,4
983,0
984,5
985,6
986,2
987,8
988,5
989,0
990,2
991,1
992,3
993,5
994,7
995,3
996,5
997,1
998,3
999,5
1000,9
1001,4
1002,3
1003,2
1004,4
1005,4
1006,1
1007,4
1008,2
1009,2
1010,3
1011,8
1012,0
1013,6
1014,8
1015,5
1016,6
1017,6
1018,4
1019,7
1020,1
1021,1
1022,4
1023,6
1024,2
1025,3
1026,9
1027,6
1028,9
1029,1
1030,3
1031,6
1032,8
1033,5
1034,9
1035,6
1036,8
1037,1
1038,6
1039,0
1040,2
1041,3
1042,7
1043,9
1044,0
1045,9
1046,7
1047,6
1048,3
1049,9
1050,2
1051,6
1052,1
1053,6
1054,7
1055,3
1056,8
1057,3
1058,8
1059,3
1060,8
1061,5
1062,9
1063,6
1064,1
1065,2
1066,5
1067,2
1068,1
1069,4
1070,3
1071,7
1072,5
1073,9
1074,3
1075,9
1076,3
1077,2
1078,9
1079,1
1080,8
1081,5
1082,9
1083,7
1084,2
1085,6
1086,0
1087,8
1088,5
1089,7
1090,1
1091,5
1092,8
1093,5
1094,7
1095,1
1096,5
1097,0
1098,3
1099,9
1100,3
1101,6
1102,9
1103,1
1104,3
1105,9
1106,8
1107,2
1108,2
1109,3
1110,2
1111,5
1112,9
1113,7
1114,9
1115,9
1116,8
1117,9
1118,7
1119,0
1120,3
1121,3
1122,2
1123,0
1124,3
1125,7
1126,6
1127,3
1128,3
1129,2
1130,0
1131,6
1132,6
1133,5
1134,5
1135,7
1136,5
1137,9
1138,8
1139,2
1140,9
1141,8
1142,0
1143,4
1144,0
1145,1
1146,2
1147,0
1148,4
1149,7
1150,3
1151,8
1152,5
1153,1
1154,6
1155,6
1156,5
1157,5
1158,4
1159,6
1160,3
1161,6
1162,8
1163,2
1164,3
1165,7
1166,0
1167,7
1168,0
1169,4
1170,1
1171,9
1172,5
1173,7
1174,8
1175,6
1176,6
1177,8
1178,0
1179,7
1180,2
1181,8
1182,4
1183,8
1184,2
1185,0
1186,9
1187,0
1188,0
1189,2
1190,9
1191,6
1192,6
1193,5
1194,6
1195,0
1196,3
1197,7
1198,5
1199,5
1200,7
1201,9
1202,3
1203,4
1204,5
1205,0
1206,5
1207,2
1208,3
1209,2
1210,6
1211,0
1212,4
1213,9
1214,0
1215,7
1216,0
1217,9
1218,7
1219,2
1220,6
1221,4
1222,6
1223,9
1224,5
1225,4
1226,7
1227,0
1228,6
1229,8
1230,8
1231,9
1232,9
1233,9
1234,0
1235,9
1236,8
1237,6
1238,4
1239,8
1240,1
1241,9
1242,1
1243,0
1244,5
1245,8
1246,6
1247,9
1248,6
1249,0
1250,8
1251,1
1252,3
1253,9
1254,4
1255,8
1256,4
1257,3
1258,2
1259,6
1260,0
1261,8
1262,9
1263,9
1264,4
1265,3
1266,0
1267,2
1268,4
1269,4
1270,0
1271,3
1272,5
1273,7
1274,5
1275,7
1276,7
1277,9
1278,0
1279,9
1280,5
1281,3
1282,8
1283,2
1284,4
1285,2
1286,3
1287,1
1288,2
1289,8
1290,9
1291,2
1292,8
1293,1
1294,4
1295,2
1296,0
1297,4
1298,5
1299,4
1300,8
1301,1
1302,7
1303,4
1304,1
1305,1
1306,0
1307,2
1308,7
1309,7
1310,4
1311,4
1312,4
1313,4
1314,8
1315,4
1316,3
1317,6
1318,6
1319,0
1320,1
1321,3
1322,9
1323,8
1324,4
1325,8
1326,9
1327,6
1328,2
1329,0
1330,5
1331,5
1332,9
1333,4
1334,2
1335,0
1336,8
1337,8
1338,0
1339,4
1340,0
1341,7
1342,6
1343,9
1344,5
1345,3
1346,5
1347,4
1348,4
1349,4
1350,4
1351,3
1352,7
1353,9
1354,2
1355,5
1356,1
1357,8
1358,3
1359,2
1360,6
1361,9
1362,6
1363,3
1364,1
1365,7
1366,4
1367,6
1368,3
1369,7
1370,8
1371,6
1372,2
1373,4
1374,6
1375,8
1376,0
1377,1
1378,9
1379,9
1380,1
1381,0
1382,0
1383,8
1384,9
1385,4
1386,7
1387,4
1388,4
1389,1
1390,9
1391,8
1392,8
1393,6
1394,1
1395,7
1396,4
1397,8
1398,8
1399,8
1400,0
1401,5
1402,6
1403,6
1404,8
1405,3
1406,4
1407,4
1408,1
1409,2
1410,1
1411,5
1412,7
1413,1
1414,7
1415,2
1416,8
1417,5
1418,9
1419,5
1420,6
1421,1
1422,9
1423,5
1424,0
1425,4
1426,3
1427,3
1428,0
1429,8
1430,2
1431,8
1432,0
1433,9
1434,0
1435,4
1436,6
1437,9
1438,2
1439,8
1440,2
1441,7
1442,7
1443,2
1444,2
1445,7
1446,1
1447,6
1448,1
1449,3
1450,4
1451,4
1452,8
1453,6
1454,0
1455,1
1456,9
1457,4
1458,2
1459,7
1460,5
1461,3
1462,9
1463,0
1464,1
1465,9
1466,0
1467,9
1468,8
1469,7
1470,0
1471,4
1472,9
1473,0
1474,5
1475,2
1476,1
1477,0
1478,2
1479,8
1480,8
1481,0
1482,5
1483,7
1484,6
1485,6
1486,5
1487,3
1488,7
1489,7
1490,7
1491,4
1492,2
1493,0
1494,1
1495,7
1496,3
1497,2
1498,7
1499,3
1500,2
1501,2
1502,1
1503,5
1504,9
1505,9
1506,8
1507,0
1508,8
1509,4
1510,3
1511,3
1512,8
1513,5
1514,0
1515,8
1516,4
1517,5
1518,7
1519,5
1520,1
1521,5
1522,0
1523,2
1524,0
1525,5
1526,4
1527,2
1528,3
1529,6
1530,2
1531,6
1532,2
1533,2
1534,3
1535,4
1536,6
1537,6
1538,5
1539,3
1540,0
1541,1
1542,2
1543,7
1544,7
1545,5
1546,3
1547,1
1548,1
1549,7
1550,6
1551,1
1552,6
1553,3
1554,3
1555,3
1556,3
1557,4
1558,8
1559,1
1560,0
1561,7
1562,7
1563,6
1564,8
1565,1
1566,2
1567,5
1568,3
1569,4
1570,1
1571,1
1572,9
1573,3
1574,1
1575,4
1576,2
1577,7
1578,1
1579,6
1580,5
1581,7
1582,7
1583,7
1584,6
1585,6
1586,1
1587,9
1588,5
1589,0
1590,9
1591,5
1592,7
1593,0
1594,0
1595,4
1596,6
1597,8
1598,0
1599,1
1600,5
1601,0
1602,9
1603,3
1604,1
1605,1
1606,2
1607,0
1608,3
1609,2
1610,9
1611,1
1612,9
1613,6
1614,2
1615,4
1616,8
1617,8
1618,5
1619,9
1620,2
1621,1
1622,9
1623,4
1624,4
1625,3
1626,0
1627,6
1628,6
1629,0
1630,4
1631,1
1632,0
1633,9
1634,5
1635,6
1636,5
1637,6
1638,9
1639,4
1640,4
1641,2
1642,6
1643,8
1644,4
1645,7
1646,6
1647,5
1648,9
1649,8
1650,7
1651,1
1652,9
1653,5
1654,4
1655,3
1656,5
1657,4
1658,3
1659,4
1660,1
1661,5
1662,5
1663,4
1664,0
1665,8
1666,4
1667,4
1668,0
1669,9
1670,2
1671,8
1672,9
1673,8
1674,0
1675,2
1676,2
1677,2
1678,6
1679,7
1680,8
1681,1
1682,9
1683,8
1684,0
1685,3
1686,8
1687,6
1688,8
1689,1
1690,6
1691,5
1692,4
1693,2
1694,1
1695,4
1696,3
1697,9
1698,7
1699,8
1700,3
1701,0
1702,8
1703,3
1704,4
1705,2
1706,9
1707,1
1708,0
1709,0
1710,3
1711,0
1712,4
1713,5
1714,9
1715,0
1716,7
1717,5
1718,9
1719,5
1720,8
1721,8
1722,6
1723,3
1724,1
1725,9
1726,5
1727,2
1728,4
1729,7
1730,6
1731,1
1732,8
1733,6
1734,9
1735,3
1736,1
1737,3
1738,7
1739,4
1740,0
1741,6
1742,7
1743,6
1744,9
1745,2
1746,4
1747,1
1748,9
1749,8
1750,5
1751,8
1752,2
1753,2
1754,5
1755,0
1756,2
1757,0
1758,7
1759,0
1760,6
1761,6
1762,4
1763,8
1764,7
1765,9
1766,6
1767,9
1768,2
1769,3
1770,8
1771,8
1772,3
1773,9
1774,9
1775,8
1776,7
1777,2
1778,3
1779,5
1780,5
1781,1
1782,8
1783,7
1784,4
1785,3
1786,5
1787,2
1788,2
1789,2
1790,1
1791,4
1792,2
1793,2
1794,8
1795,4
1796,9
1797,8
1798,2
1799,1
1800,2
1801,5
1802,6
1803,3
1804,4
1805,5
1806,7
1807,6
1808,7
1809,6
1810,5
1811,0
1812,2
1813,4
1814,4
1815,3
1816,0
1817,4
1818,2
1819,6
1820,1
1821,8
1822,8
1823,3
1824,0
1825,7
1826,4
1827,9
1828,7
1829,9
1830,2
1831,0
1832,4
1833,7
1834,3
1835,7
1836,6
1837,6
1838,2
1839,3
1840,7
1841,3
1842,6
1843,8
1844,2
1845,3
1846,3
1847,5
1848,5
1849,5
1850,2
1851,4
1852,2
1853,8
1854,7
1855,4
1856,3
1857,7
1858,7
1859,8
1860,5
1861,2
1862,8
1863,4
1864,3
1865,5
1866,4
1867,2
1868,9
1869,1
1870,4
1871,0
1872,0
1873,5
1874,6
1875,5
1876,6
1877,8
1878,0
1879,3
1880,4
1881,4
1882,4
1883,2
1884,2
1885,0
1886,5
1887,0
1888,3
1889,4
1890,7
1891,7
1892,3
1893,9
1894,7
1895,3
1896,7
1897,3
1898,7
1899,7
1900,7
1901,1
1902,7
1903,4
1904,4
1905,7
1906,9
1907,1
1908,7
1909,7
1910,4
1911,5
1912,9
1913,0
1914,8
1915,7
1916,3
1917,6
1918,2
1919,3
1920,8
1921,2
1922,5
1923,4
1924,8
1925,4
1926,0
1927,7
1928,5
1929,2
1930,7
1931,7
1932,2
1933,6
1934,4
1935,0
1936,2
1937,4
1938,3
1939,8
1940,9
1941,4
1942,5
1943,5
1944,6
1945,7
1946,1
1947,9
1948,6
1949,5
1950,0
1951,3
1952,4
1953,4
1954,0
1955,6
1956,6
1957,8
1958,3
1959,6
1960,0
1961,3
1962,3
1963,3
1964,8
1965,3
1966,3
1967,8
1968,4
1969,3
1970,8
1971,2
1972,9
1973,1
1974,4
1975,9
1976,5
1977,0
1978,6
1979,5
1980,0
1981,2
1982,6
1983,5
1984,4
1985,1
1986,5
1987,9
1988,0
1989,6
1990,2
1991,5
1992,4
1993,5
1994,8
1995,2
1996,8
1997,7
1998,5
1999,0
2000,7
2001,9
2002,9
2003,8
2004,2
2005,1
2006,0
2007,2
2008,7
2009,5
2010,0
2011,3
2012,8
2013,5
2014,0
2015,7
2016,9
2017,5
2018,8
2019,6
2020,9
2021,0
2022,7
2023,1
2024,9
2025,3
2026,5
2027,0
2028,5
2029,1
2030,7
2031,8
2032,9
2033,2
2034,0
2035,0
2036,8
2037,1
2038,1
2039,1
2040,6
2041,2
2042,3
2043,6
2044,2
2045,7
2046,1
2047,9
2048,3
2049,7
2050,6
2051,3
2052,1
2053,0
2054,5
2055,9
2056,4
2057,3
2058,9
2059,5
2060,0
2061,9
2062,2
2063,7
2064,5
2065,8
2066,0
2067,1
2068,3
2069,4
2070,8
2071,5
2072,1
2073,5
2074,7
2075,7
2076,2
2077,8
2078,4
2079,2
2080,2
2081,5
2082,3
2083,3
2084,1
2085,4
2086,9
2087,2
2088,4
2089,5
2090,2
2091,2
2092,3
2093,2
2094,1
2095,5
2096,8
2097,9
2098,2
2099,6
2100,6
2101,1
2102,7
2103,7
2104,5
2105,4
2106,4
2107,0
2108,5
2109,8
2110,8
2111,6
2112,6
2113,7
2114,2
2115,6
2116,4
2117,5
2118,1
2119,7
2120,5
2121,2
2122,4
2123,4
2124,6
2125,5
2126,2
2127,3
2128,8
2129,9
2130,3
2131,4
2132,3
2133,2
2134,6
2135,7
2136,2
2137,3
2138,2
2139,7
2140,7
2141,3
2142,0
2143,1
2144,4
2145,0
2146,6
2147,5
2148,5
2149,1
2150,6
2151,7
2152,6
2153,1
2154,3
2155,4
2156,0
2157,9
2158,9
2159,6
2160,8
2161,8
2162,3
2163,2
2164,3
2165,3
2166,8
2167,5
2168,3
2169,0
2170,9
2171,0
2172,8
2173,1
2174,3
2175,4
2176,8
2177,2
2178,4
2179,6
2180,1
2181,3
2182,5
2183,5
2184,1
2185,1
2186,1
2187,9
2188,5
2189,0
2190,4
2191,2
2192,9
2193,2
2194,5
2195,7
2196,4
2197,3
2198,3
2199,9
2200,1
2201,7
2202,2
2203,6
2204,1
2205,2
2206,9
2207,7
2208,9
2209,0
2210,4
2211,7
2212,8
2213,4
2214,9
2215,9
2216,4
2217,2
2218,9
2219,9
2220,8
2221,8
2222,6
2223,3
2224,2
2225,4
2226,6
2227,1
2228,7
2229,8
2230,2
2231,5
2232,8
2233,0
2234,4
2235,4
2236,5
2237,2
2238,4
2239,6
2240,5
2241,6
2242,5
2243,7
2244,7
2245,4
2246,5
2247,2
2248,0
2249,1
2250,1
2251,9
2252,6
2253,4
2254,3
2255,8
2256,7
2257,4
2258,0
2259,1
2260,5
2261,5
2262,0
2263,7
2264,0
2265,8
2266,5
2267,6
2268,1
2269,2
2270,3
2271,5
2272,8
2273,9
2274,6
2275,7
2276,6
2277,0
2278,7
2279,3
2280,1
2281,9
2282,4
2283,1
2284,8
2285,8
2286,1
2287,0
2288,6
2289,1
2290,7
2291,2
2292,5
2293,4
2294,5
2295,6
2296,6
2297,4
2298,8
2299,6
2300,4
2301,7
2302,9
2303,9
2304,4
2305,5
2306,1
2307,3
2308,9
2309,8
2310,6
2311,7
2312,3
2313,9
2314,5
2315,2
2316,5
2317,2
2318,1
2319,7
2320,1
2321,7
2322,0
2323,8
2324,3
2325,8
2326,3
2327,4
2328,1
2329,4
2330,0
2331,7
2332,9
2333,8
2334,5
2335,5
2336,6
2337,3
2338,9
2339,1
2340,2
2341,0
2342,0
2343,2
2344,8
2345,0
2346,2
2347,9
2348,3
2349,2
2350,0
2351,9
2352,9
2353,3
2354,2
2355,0
2356,6
2357,9
2358,7
2359,3
2360,7
2361,5
2362,1
2363,4
2364,6
2365,0
2366,7
2367,5
2368,8
2369,6
2370,7
2371,5
2372,2
2373,5
2374,5
2375,3
2376,3
2377,2
2378,2
2379,9
2380,9
2381,8
2382,8
2383,3
2384,5
2385,4
2386,3
2387,2
2388,8
2389,1
2390,1
2391,0
2392,7
2393,2
2394,1
2395,8
2396,7
2397,7
2398,5
2399,7
2400,6
2401,0
2402,4
2403,0
2404,3
2405,7
2406,3
2407,6
2408,2
2409,6
2410,5
2411,6
2412,3
2413,0
2414,3
2415,4
2416,5
2417,8
2418,4
2419,4
2420,0
2421,0
2422,1
2423,0
2424,6
2425,3
2426,8
2427,0
2428,1
2429,0
2430,7
2431,1
2432,3
2433,1
2434,8
2435,0
2436,2
2437,9
2438,8
2439,6
2440,5
2441,8
2442,4
2443,3
2444,4
2445,1
2446,0
2447,3
2448,9
2449,7
2450,4
2451,0
2452,3
2453,0
2454,8
2455,1
2456,1
2457,5
2458,7
2459,0
2460,0
2461,4
2462,8
2463,8
2464,8
2465,4
2466,1
2467,2
2468,9
2469,1
2470,2
2471,8
2472,7
2473,0
2474,7
2475,6
2476,2
2477,9
2478,0
2479,6
2480,7
2481,7
2482,5
2483,8
2484,2
2485,4
2486,4
2487,8
2488,4
2489,8
2490,0
2491,2
2492,7
2493,7
2494,6
2495,9
2496,1
2497,9
2498,9
2499,7
2500,5
2501,3
2502,7
2503,6
2504,0
2505,3
2506,9
2507,2
2508,9
2509,5
2510,6
2511,1
2512,0
2513,0
2514,2
2515,4
2516,5
2517,6
2518,3
2519,6
2520,4
2521,3
2522,5
2523,8
2524,9
2525,3
2526,9
2527,3
2528,4
2529,9
2530,3
2531,9
2532,5
2533,2
2534,8
2535,2
2536,6
2537,2
2538,2
2539,7
2540,2
2541,7
2542,6
2543,2
2544,4
2545,1
2546,2
2547,9
2548,9
2549,5
2550,2
2551,9
2552,8
2553,7
2554,7
2555,5
2556,6
2557,2
2558,8
2559,3
2560,7
2561,2
2562,3
2563,7
2564,3
2565,3
2566,6
2567,2
2568,1
2569,1
2570,1
2571,6
2572,9
2573,4
2574,0
2575,2
2576,4
2577,8
2578,0
2579,5
2580,4
2581,3
2582,1
2583,6
2584,1
2585,9
2586,8
2587,1
2588,1
2589,2
2590,8
2591,4
2592,8
2593,8
2594,3
2595,2
2596,6
2597,1
2598,0
2599,8
2600,1
2601,7
2602,6
2603,8
2604,5
2605,6
2606,3
2607,6
2608,7
2609,9
2610,2
2611,7
2612,7
2613,0
2614,7
2615,1
2616,7
2617,0
2618,6
2619,2
2620,7
2621,5
2622,0
2623,6
2624,9
2625,6
2626,2
2627,3
2628,1
2629,4
2630,1
2631,6
2632,9
2633,0
2634,5
2635,8
2636,9
2637,9
2638,6
2639,0
2640,8
2641,2
2642,0
2643,8
2644,9
2645,9
2646,8
2647,4
2648,3
2649,3
2650,6
2651,7
2652,0
2653,6
2654,4
2655,9
2656,1
2657,5
2658,8
2659,0
2660,0
2661,1
2662,0
2663,8
2664,9
2665,3
2666,8
2667,9
2668,3
2669,7
2670,8
2671,9
2672,4
2673,4
2674,6
2675,0
2676,9
2677,7
2678,2
2679,8
2680,0
2681,6
2682,2
2683,0
2684,6
2685,5
2686,5
2687,8
2688,5
2689,8
2690,6
2691,4
2692,0
2693,2
2694,6
2695,4
2696,3
2697,6
2698,2
2699,3
2700,7
2701,7
2702,2
2703,4
2704,2
2705,4
2706,9
2707,0
2708,2
2709,5
2710,4
2711,5
2712,4
2713,6
2714,0
2715,7
2716,7
2717,5
2718,0
2719,2
2720,0
2721,8
2722,5
2723,3
2724,7
2725,4
2726,5
2727,1
2728,9
2729,6
2730,5
2731,1
2732,8
2733,5
2734,4
2735,8
2736,5
2737,2
2738,3
2739,3
2740,8
2741,2
2742,2
2743,8
2744,2
2745,5
2746,7
2747,5
2748,5
2749,8
2750,7
2751,6
2752,1
2753,1
2754,8
2755,5
2756,1
2757,9
2758,9
2759,2
2760,2
2761,9
2762,1
2763,5
2764,2
2765,1
2766,3
2767,9
2768,9
2769,1
2770,3
2771,1
2772,2
2773,0
2774,6
2775,1
2776,7
2777,6
2778,8
2779,4
2780,0
2781,3
2782,3
2783,7
2784,2
2785,3
2786,6
2787,4
2788,5
2789,2
2790,7
2791,2
2792,4
2793,9
2794,5
2795,1
2796,6
2797,8
2798,8
2799,2
2800,1
2801,7
2802,1
2803,8
2804,0
2805,8
2806,5
2807,7
2808,0
2809,3
2810,6
2811,4
2812,2
2813,7
2814,7
2815,8
2816,2
2817,8
2818,9
2819,8
2820,8
2821,4
2822,6
2823,7
2824,0
2825,1
2826,2
2827,1
2828,1
2829,9
2830,4
2831,6
2832,4
2833,2
2834,7
2835,4
2836,6
2837,1
2838,9
2839,4
2840,9
2841,1
2842,4
2843,5
2844,1
2845,9
2846,2
2847,8
2848,0
2849,1
2850,5
2851,1
2852,7
2853,9
2854,2
2855,0
2856,4
2857,8
2858,4
2859,0
2860,2
2861,0
2862,1
2863,0
2864,5
2865,3
2866,6
2867,2
2868,2
2869,2
2870,2
2871,6
2872,6
2873,8
2874,6
2875,2
2876,3
2877,5
2878,2
2879,8
2880,9
2881,8
2882,0
2883,1
2884,5
2885,0
2886,9
2887,1
2888,6
2889,7
2890,9
2891,7
2892,3
2893,6
2894,2
2895,0
2896,4
2897,7
2898,6
2899,4
2900,4
2901,5
2902,2
2903,3
2904,4
2905,4
2906,5
2907,2
2908,9
2909,6
2910,1
2911,4
2912,7
2913,4
2914,8
2915,6
2916,5
2917,9
2918,8
2919,9
2920,9
2921,4
2922,4
2923,8
2924,6
2925,6
2926,4
2927,2
2928,1
2929,8
2930,3
2931,3
2932,0
2933,3
2934,8
2935,9
2936,2
2937,6
2938,2
2939,6
2940,5
2941,6
2942,8
2943,4
2944,3
2945,5
2946,0
2947,3
2948,2
2949,0
2950,0
2951,4
2952,8
2953,9
2954,8
2955,6
2956,9
2957,2
2958,1
2959,0
2960,7
2961,9
2962,0
2963,5
2964,0
2965,6
2966,2
2967,0
2968,6
2969,7
2970,6
2971,2
2972,6
2973,7
2974,8
2975,2
2976,4
2977,7
2978,6
2979,8
2980,7
2981,7
2982,3
2983,2
2984,5
2985,9
2986,3
2987,8
2988,2
2989,6
2990,4
2991,9
2992,6
2993,2
2994,1
2995,4
2996,0
2997,6
2998,6
2999,4
